run_id,sample_id,question_type,difficulty,modalities,strategy,k,expected_evidence_count,hit_evidence_count,hit_at_k,recall_at_k,mrr,context_precision,context_recall,latency_ms,returned_chunks,chunk_ids,content_types,hit_evidence_ids,question,target_content_types,candidate_space,filtered_candidate_space,candidate_space_reduction,router_route,expected_content_types,content_type_precision,is_multimodal_target
metadata_filter_ablation_v0_001,EVAL-0008,numeric,easy,text,vector_unfiltered,5,1,1,1,1.0,1.0,0.2,1.0,716.63,5,doc_002_safety_rules-chunk-001 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002,text | table | text | text | text,E1,What is the alarm threshold for Pipeline-7A?,all,14,14,0.0,,text,0.8,False
metadata_filter_ablation_v0_001,EVAL-0008,numeric,easy,text,vector_metadata_post_filter,1,1,1,1,1.0,1.0,1.0,1.0,700.25,1,doc_002_safety_rules-chunk-001,text,E1,What is the alarm threshold for Pipeline-7A?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0008,numeric,easy,text,vector_metadata_post_filter,3,1,1,1,1.0,1.0,0.3333,1.0,700.25,3,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000,text | text | text,E1,What is the alarm threshold for Pipeline-7A?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0008,numeric,easy,text,vector_metadata_post_filter,5,1,1,1,1.0,1.0,0.2,1.0,700.25,5,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-000,text | text | text | text | text,E1,What is the alarm threshold for Pipeline-7A?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0008,numeric,easy,text,bm25_vector_rrf_unfiltered,1,1,1,1,1.0,1.0,1.0,1.0,717.45,1,doc_002_safety_rules-chunk-001,text,E1,What is the alarm threshold for Pipeline-7A?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0008,numeric,easy,text,bm25_vector_rrf_unfiltered,3,1,1,1,1.0,1.0,0.3333,1.0,717.45,3,doc_002_safety_rules-chunk-001 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-000,text | table | text,E1,What is the alarm threshold for Pipeline-7A?,all,14,14,0.0,,text,0.6667,False
metadata_filter_ablation_v0_001,EVAL-0008,numeric,easy,text,bm25_vector_rrf_unfiltered,5,1,1,1,1.0,1.0,0.2,1.0,717.45,5,doc_002_safety_rules-chunk-001 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-001,text | table | text | text | text,E1,What is the alarm threshold for Pipeline-7A?,all,14,14,0.0,,text,0.8,False
metadata_filter_ablation_v0_001,EVAL-0008,numeric,easy,text,bm25_vector_rrf_metadata_filtered,1,1,1,1,1.0,1.0,1.0,1.0,700.92,1,doc_002_safety_rules-chunk-001,text,E1,What is the alarm threshold for Pipeline-7A?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0008,numeric,easy,text,bm25_vector_rrf_metadata_filtered,3,1,1,1,1.0,1.0,0.3333,1.0,700.92,3,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002,text | text | text,E1,What is the alarm threshold for Pipeline-7A?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0008,numeric,easy,text,bm25_vector_rrf_metadata_filtered,5,1,1,1,1.0,1.0,0.2,1.0,700.92,5,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-003 | doc_001_equipment-chunk-001,text | text | text | text | text,E1,What is the alarm threshold for Pipeline-7A?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0008,numeric,easy,text,router_metadata_filter,1,1,1,1,1.0,1.0,1.0,1.0,717.45,1,doc_002_safety_rules-chunk-001,text,E1,What is the alarm threshold for Pipeline-7A?,all,14,14,0.0,unfiltered_text_default,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0008,numeric,easy,text,router_metadata_filter,3,1,1,1,1.0,1.0,0.3333,1.0,717.45,3,doc_002_safety_rules-chunk-001 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-000,text | table | text,E1,What is the alarm threshold for Pipeline-7A?,all,14,14,0.0,unfiltered_text_default,text,0.6667,False
metadata_filter_ablation_v0_001,EVAL-0008,numeric,easy,text,router_metadata_filter,5,1,1,1,1.0,1.0,0.2,1.0,717.45,5,doc_002_safety_rules-chunk-001 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-001,text | table | text | text | text,E1,What is the alarm threshold for Pipeline-7A?,all,14,14,0.0,unfiltered_text_default,text,0.8,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,bm25_unfiltered,1,1,1,1,1.0,1.0,1.0,1.0,0.76,1,doc_002_safety_rules-chunk-001,text,E1,When must Sensor P-210 trigger a high-pressure alarm?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,bm25_unfiltered,3,1,1,1,1.0,1.0,0.3333,1.0,0.76,3,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000,text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,bm25_unfiltered,5,1,1,1,1.0,1.0,0.2,1.0,0.76,5,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002 | doc_004_pipeline_inspection-chunk-000,text | text | text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,bm25_metadata_filtered,1,1,1,1,1.0,1.0,1.0,1.0,0.63,1,doc_002_safety_rules-chunk-001,text,E1,When must Sensor P-210 trigger a high-pressure alarm?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,bm25_metadata_filtered,3,1,1,1,1.0,1.0,0.3333,1.0,0.63,3,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000,text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,bm25_metadata_filtered,5,1,1,1,1.0,1.0,0.2,1.0,0.63,5,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002 | doc_004_pipeline_inspection-chunk-000,text | text | text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,vector_unfiltered,1,1,1,1,1.0,1.0,1.0,1.0,4862.08,1,doc_002_safety_rules-chunk-001,text,E1,When must Sensor P-210 trigger a high-pressure alarm?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,vector_unfiltered,3,1,1,1,1.0,1.0,0.3333,1.0,4862.08,3,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000,text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,vector_unfiltered,5,1,1,1,1.0,1.0,0.2,1.0,4862.08,5,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000 | doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-002,text | text | text | table | text,E1,When must Sensor P-210 trigger a high-pressure alarm?,all,14,14,0.0,,text,0.8,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,vector_metadata_post_filter,1,1,1,1,1.0,1.0,1.0,1.0,669.83,1,doc_002_safety_rules-chunk-001,text,E1,When must Sensor P-210 trigger a high-pressure alarm?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,vector_metadata_post_filter,3,1,1,1,1.0,1.0,0.3333,1.0,669.83,3,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000,text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,vector_metadata_post_filter,5,1,1,1,1.0,1.0,0.2,1.0,669.83,5,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-000,text | text | text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,bm25_vector_rrf_unfiltered,1,1,1,1,1.0,1.0,1.0,1.0,4862.91,1,doc_002_safety_rules-chunk-001,text,E1,When must Sensor P-210 trigger a high-pressure alarm?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,bm25_vector_rrf_unfiltered,3,1,1,1,1.0,1.0,0.3333,1.0,4862.91,3,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000,text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,bm25_vector_rrf_unfiltered,5,1,1,1,1.0,1.0,0.2,1.0,4862.91,5,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002 | doc_004_pipeline_inspection-chunk-001,text | text | text | text | table,E1,When must Sensor P-210 trigger a high-pressure alarm?,all,14,14,0.0,,text,0.8,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,bm25_vector_rrf_metadata_filtered,1,1,1,1,1.0,1.0,1.0,1.0,670.51,1,doc_002_safety_rules-chunk-001,text,E1,When must Sensor P-210 trigger a high-pressure alarm?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,bm25_vector_rrf_metadata_filtered,3,1,1,1,1.0,1.0,0.3333,1.0,670.51,3,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000,text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,bm25_vector_rrf_metadata_filtered,5,1,1,1,1.0,1.0,0.2,1.0,670.51,5,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002 | doc_002_safety_rules-chunk-002,text | text | text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,router_metadata_filter,1,1,1,1,1.0,1.0,1.0,1.0,4862.91,1,doc_002_safety_rules-chunk-001,text,E1,When must Sensor P-210 trigger a high-pressure alarm?,all,14,14,0.0,unfiltered_text_default,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,router_metadata_filter,3,1,1,1,1.0,1.0,0.3333,1.0,4862.91,3,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000,text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?,all,14,14,0.0,unfiltered_text_default,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0009,numeric,medium,text,router_metadata_filter,5,1,1,1,1.0,1.0,0.2,1.0,4862.91,5,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002 | doc_004_pipeline_inspection-chunk-001,text | text | text | text | table,E1,When must Sensor P-210 trigger a high-pressure alarm?,all,14,14,0.0,unfiltered_text_default,text,0.8,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_unfiltered,1,3,1,1,0.3333,1.0,1.0,0.3333,0.73,1,doc_003_incident_report-chunk-001,text,E3,What happened in incident IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_unfiltered,3,3,3,1,1.0,1.0,0.6667,1.0,0.73,3,doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-000 | doc_004_pipeline_inspection-chunk-000,text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_unfiltered,5,3,3,1,1.0,1.0,0.4,1.0,0.73,5,doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-000 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_metadata_filtered,1,3,1,1,0.3333,1.0,1.0,0.3333,0.59,1,doc_003_incident_report-chunk-001,text,E3,What happened in incident IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_metadata_filtered,3,3,3,1,1.0,1.0,0.6667,1.0,0.59,3,doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-000 | doc_004_pipeline_inspection-chunk-000,text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_metadata_filtered,5,3,3,1,1.0,1.0,0.4,1.0,0.59,5,doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-000 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,vector_unfiltered,1,3,2,1,0.6667,1.0,1.0,0.6667,4767.16,1,doc_003_incident_report-chunk-000,text,E1 | E2,What happened in incident IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,vector_unfiltered,3,3,2,1,0.6667,1.0,0.3333,0.6667,4767.16,3,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000,text | text | text,E1 | E2,What happened in incident IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,vector_unfiltered,5,3,3,1,1.0,1.0,0.4,1.0,4767.16,5,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,vector_metadata_post_filter,1,3,2,1,0.6667,1.0,1.0,0.6667,696.83,1,doc_003_incident_report-chunk-000,text,E1 | E2,What happened in incident IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,vector_metadata_post_filter,3,3,2,1,0.6667,1.0,0.3333,0.6667,696.83,3,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000,text | text | text,E1 | E2,What happened in incident IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,vector_metadata_post_filter,5,3,3,1,1.0,1.0,0.4,1.0,696.83,5,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_vector_rrf_unfiltered,1,3,2,1,0.6667,1.0,1.0,0.6667,4767.95,1,doc_003_incident_report-chunk-000,text,E1 | E2,What happened in incident IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_vector_rrf_unfiltered,3,3,3,1,1.0,1.0,0.6667,1.0,4767.95,3,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-003,text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_vector_rrf_unfiltered,5,3,3,1,1.0,1.0,0.4,1.0,4767.95,5,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_vector_rrf_metadata_filtered,1,3,2,1,0.6667,1.0,1.0,0.6667,697.47,1,doc_003_incident_report-chunk-000,text,E1 | E2,What happened in incident IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_vector_rrf_metadata_filtered,3,3,3,1,1.0,1.0,0.6667,1.0,697.47,3,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-003,text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_vector_rrf_metadata_filtered,5,3,3,1,1.0,1.0,0.4,1.0,697.47,5,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,router_metadata_filter,1,3,2,1,0.6667,1.0,1.0,0.6667,4767.95,1,doc_003_incident_report-chunk-000,text,E1 | E2,What happened in incident IR-2024-017?,all,14,14,0.0,unfiltered_text_default,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,router_metadata_filter,3,3,3,1,1.0,1.0,0.6667,1.0,4767.95,3,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-003,text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?,all,14,14,0.0,unfiltered_text_default,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0010,causal_reasoning,medium,text,router_metadata_filter,5,3,3,1,1.0,1.0,0.4,1.0,4767.95,5,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?,all,14,14,0.0,unfiltered_text_default,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,bm25_unfiltered,1,2,1,1,0.5,1.0,1.0,0.5,0.8,1,doc_002_safety_rules-chunk-000,text,E1,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,bm25_unfiltered,3,2,2,1,1.0,1.0,0.6667,1.0,0.8,3,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-001,text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,bm25_unfiltered,5,2,2,1,1.0,1.0,0.4,1.0,0.8,5,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-001 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-003,text | text | text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,bm25_metadata_filtered,1,2,1,1,0.5,1.0,1.0,0.5,0.66,1,doc_002_safety_rules-chunk-000,text,E1,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,bm25_metadata_filtered,3,2,2,1,1.0,1.0,0.6667,1.0,0.66,3,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-001,text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,bm25_metadata_filtered,5,2,2,1,1.0,1.0,0.4,1.0,0.66,5,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-001 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-003,text | text | text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,vector_unfiltered,1,2,1,1,0.5,1.0,1.0,0.5,733.25,1,doc_002_safety_rules-chunk-000,text,E1,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,vector_unfiltered,3,2,1,1,0.5,1.0,0.3333,0.5,733.25,3,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-001,text | text | text,E1,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,vector_unfiltered,5,2,2,1,1.0,1.0,0.4,1.0,733.25,5,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,vector_metadata_post_filter,1,2,1,1,0.5,1.0,1.0,0.5,731.57,1,doc_002_safety_rules-chunk-000,text,E1,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,vector_metadata_post_filter,3,2,1,1,0.5,1.0,0.3333,0.5,731.57,3,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-001,text | text | text,E1,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,vector_metadata_post_filter,5,2,2,1,1.0,1.0,0.4,1.0,731.57,5,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,bm25_vector_rrf_unfiltered,1,2,1,1,0.5,1.0,1.0,0.5,734.11,1,doc_002_safety_rules-chunk-000,text,E1,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,bm25_vector_rrf_unfiltered,3,2,2,1,1.0,1.0,0.6667,1.0,734.11,3,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-002,text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,bm25_vector_rrf_unfiltered,5,2,2,1,1.0,1.0,0.4,1.0,734.11,5,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000,text | text | text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,bm25_vector_rrf_metadata_filtered,1,2,1,1,0.5,1.0,1.0,0.5,732.27,1,doc_002_safety_rules-chunk-000,text,E1,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,bm25_vector_rrf_metadata_filtered,3,2,2,1,1.0,1.0,0.6667,1.0,732.27,3,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-002,text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,bm25_vector_rrf_metadata_filtered,5,2,2,1,1.0,1.0,0.4,1.0,732.27,5,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000,text | text | text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0011,cross_document,hard,text,router_metadata_filter,1,2,1,1,0.5,1.0,1.0,0.5,734.11,1,doc_002_safety_rules-chunk-000,text,E1,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?,all,14,14,0.0,unfiltered_text_default,text,1.0,False
