run_id,sample_id,question_type,difficulty,modalities,strategy,k,expected_evidence_count,hit_evidence_count,hit_at_k,recall_at_k,mrr,context_precision,context_recall,latency_ms,returned_chunks,chunk_ids,content_types,hit_evidence_ids,question
hybrid_retrieval_v0_001,EVAL-0008,numeric,easy,text,graph,3,1,1,1,1.0,1.0,0.3333,1.0,856.39,3,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000,text | text | text,E1,What is the alarm threshold for Pipeline-7A?
hybrid_retrieval_v0_001,EVAL-0008,numeric,easy,text,graph,5,1,1,1,1.0,1.0,0.2,1.0,856.39,5,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-001,text | text | text | text | text,E1,What is the alarm threshold for Pipeline-7A?
hybrid_retrieval_v0_001,EVAL-0008,numeric,easy,text,graph,10,1,1,1,1.0,1.0,0.1,1.0,856.39,10,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-001 | doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-003 | doc_001_equipment-chunk-002,text | text | text | text | text | text | text | text | text | text,E1,What is the alarm threshold for Pipeline-7A?
hybrid_retrieval_v0_001,EVAL-0008,numeric,easy,text,bm25_vector_rrf,1,1,1,1,1.0,1.0,1.0,1.0,705.48,1,doc_002_safety_rules-chunk-001,text,E1,What is the alarm threshold for Pipeline-7A?
hybrid_retrieval_v0_001,EVAL-0008,numeric,easy,text,bm25_vector_rrf,3,1,1,1,1.0,1.0,0.3333,1.0,705.48,3,doc_002_safety_rules-chunk-001 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-000,text | table | text,E1,What is the alarm threshold for Pipeline-7A?
hybrid_retrieval_v0_001,EVAL-0008,numeric,easy,text,bm25_vector_rrf,5,1,1,1,1.0,1.0,0.2,1.0,705.48,5,doc_002_safety_rules-chunk-001 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-001,text | table | text | text | text,E1,What is the alarm threshold for Pipeline-7A?
hybrid_retrieval_v0_001,EVAL-0008,numeric,easy,text,bm25_vector_rrf,10,1,1,1,1.0,1.0,0.1,1.0,705.48,10,doc_002_safety_rules-chunk-001 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-001 | doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-003 | doc_001_equipment-chunk-000 | doc_001_equipment-chunk-003,text | table | text | text | text | text | text | text | text | text,E1,What is the alarm threshold for Pipeline-7A?
hybrid_retrieval_v0_001,EVAL-0008,numeric,easy,text,bm25_vector_graph_rrf,1,1,1,1,1.0,1.0,1.0,1.0,1561.87,1,doc_002_safety_rules-chunk-001,text,E1,What is the alarm threshold for Pipeline-7A?
hybrid_retrieval_v0_001,EVAL-0008,numeric,easy,text,bm25_vector_graph_rrf,3,1,1,1,1.0,1.0,0.3333,1.0,1561.87,3,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002,text | text | text,E1,What is the alarm threshold for Pipeline-7A?
hybrid_retrieval_v0_001,EVAL-0008,numeric,easy,text,bm25_vector_graph_rrf,5,1,1,1,1.0,1.0,0.2,1.0,1561.87,5,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-001 | doc_002_safety_rules-chunk-000,text | text | text | text | text,E1,What is the alarm threshold for Pipeline-7A?
hybrid_retrieval_v0_001,EVAL-0008,numeric,easy,text,bm25_vector_graph_rrf,10,1,1,1,1.0,1.0,0.1,1.0,1561.87,10,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-001 | doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-001 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-003 | doc_001_equipment-chunk-003 | doc_002_safety_rules-chunk-002,text | text | text | text | text | text | table | text | text | text,E1,What is the alarm threshold for Pipeline-7A?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,bm25,1,1,1,1,1.0,1.0,1.0,1.0,0.83,1,doc_002_safety_rules-chunk-001,text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,bm25,3,1,1,1,1.0,1.0,0.3333,1.0,0.83,3,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000,text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,bm25,5,1,1,1,1.0,1.0,0.2,1.0,0.83,5,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002 | doc_004_pipeline_inspection-chunk-000,text | text | text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,bm25,10,1,1,1,1.0,1.0,0.1,1.0,0.83,10,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002 | doc_004_pipeline_inspection-chunk-000 | doc_001_equipment-chunk-000 | doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-002,text | text | text | text | text | text | text | text | table | text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,vector,1,1,1,1,1.0,1.0,1.0,1.0,4861.69,1,doc_002_safety_rules-chunk-001,text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,vector,3,1,1,1,1.0,1.0,0.3333,1.0,4861.69,3,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000,text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,vector,5,1,1,1,1.0,1.0,0.2,1.0,4861.69,5,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000 | doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-002,text | text | text | table | text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,vector,10,1,1,1,1.0,1.0,0.1,1.0,4861.69,10,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000 | doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-003 | doc_001_equipment-chunk-000,text | text | text | table | text | text | text | text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,graph,1,1,1,1,1.0,1.0,1.0,1.0,836.65,1,doc_002_safety_rules-chunk-001,text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,graph,3,1,1,1,1.0,1.0,0.3333,1.0,836.65,3,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000,text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,graph,5,1,1,1,1.0,1.0,0.2,1.0,836.65,5,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-000,text | text | text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,graph,10,1,1,1,1.0,1.0,0.1,1.0,836.65,10,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-002 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-003 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-001,text | text | text | text | text | text | text | text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,bm25_vector_rrf,1,1,1,1,1.0,1.0,1.0,1.0,4862.57,1,doc_002_safety_rules-chunk-001,text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,bm25_vector_rrf,3,1,1,1,1.0,1.0,0.3333,1.0,4862.57,3,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000,text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,bm25_vector_rrf,5,1,1,1,1.0,1.0,0.2,1.0,4862.57,5,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002 | doc_004_pipeline_inspection-chunk-001,text | text | text | text | table,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,bm25_vector_rrf,10,1,1,1,1.0,1.0,0.1,1.0,4862.57,10,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000 | doc_001_equipment-chunk-002 | doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-000,text | text | text | text | table | text | text | text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,bm25_vector_graph_rrf,1,1,1,1,1.0,1.0,1.0,1.0,5699.22,1,doc_002_safety_rules-chunk-001,text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,bm25_vector_graph_rrf,3,1,1,1,1.0,1.0,0.3333,1.0,5699.22,3,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000,text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,bm25_vector_graph_rrf,5,1,1,1,1.0,1.0,0.2,1.0,5699.22,5,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002,text | text | text | text | text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0009,numeric,medium,text,bm25_vector_graph_rrf,10,1,1,1,1.0,1.0,0.1,1.0,5699.22,10,doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-003,text | text | text | text | text | text | text | text | table | text,E1,When must Sensor P-210 trigger a high-pressure alarm?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25,1,3,1,1,0.3333,1.0,1.0,0.3333,0.74,1,doc_003_incident_report-chunk-001,text,E3,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25,3,3,3,1,1.0,1.0,0.6667,1.0,0.74,3,doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-000 | doc_004_pipeline_inspection-chunk-000,text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25,5,3,3,1,1.0,1.0,0.4,1.0,0.74,5,doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-000 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25,10,3,3,1,1.0,1.0,0.2,1.0,0.74,10,doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-000 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-000 | doc_001_equipment-chunk-001 | doc_001_equipment-chunk-002 | doc_001_equipment-chunk-003 | doc_002_safety_rules-chunk-000,text | text | text | text | text | text | text | text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,vector,1,3,2,1,0.6667,1.0,1.0,0.6667,699.0,1,doc_003_incident_report-chunk-000,text,E1 | E2,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,vector,3,3,2,1,0.6667,1.0,0.3333,0.6667,699.0,3,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000,text | text | text,E1 | E2,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,vector,5,3,3,1,1.0,1.0,0.4,1.0,699.0,5,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,vector,10,3,3,1,1.0,1.0,0.2,1.0,699.0,10,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_002_safety_rules-chunk-000 | doc_004_pipeline_inspection-chunk-001 | doc_004_pipeline_inspection-chunk-002,text | text | text | text | text | text | text | text | table | image,E1 | E2 | E3,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,graph,1,3,2,1,0.6667,1.0,1.0,0.6667,3440.29,1,doc_003_incident_report-chunk-000,text,E1 | E2,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,graph,3,3,3,1,1.0,1.0,0.6667,1.0,3440.29,3,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001,text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,graph,5,3,3,1,1.0,1.0,0.4,1.0,3440.29,5,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-002,text | text | text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,graph,10,3,3,1,1.0,1.0,0.2,1.0,3440.29,10,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_001_equipment-chunk-000,text | text | text | text | text | text | text | text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_vector_rrf,1,3,2,1,0.6667,1.0,1.0,0.6667,699.8,1,doc_003_incident_report-chunk-000,text,E1 | E2,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_vector_rrf,3,3,3,1,1.0,1.0,0.6667,1.0,699.8,3,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-003,text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_vector_rrf,5,3,3,1,1.0,1.0,0.4,1.0,699.8,5,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_vector_rrf,10,3,3,1,1.0,1.0,0.2,1.0,699.8,10,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-002 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-001,text | text | text | text | text | text | text | text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_vector_graph_rrf,1,3,2,1,0.6667,1.0,1.0,0.6667,4140.08,1,doc_003_incident_report-chunk-000,text,E1 | E2,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_vector_graph_rrf,3,3,3,1,1.0,1.0,0.6667,1.0,4140.08,3,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-003,text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_vector_graph_rrf,5,3,3,1,1.0,1.0,0.4,1.0,4140.08,5,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-002,text | text | text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0010,causal_reasoning,medium,text,bm25_vector_graph_rrf,10,3,3,1,1.0,1.0,0.2,1.0,4140.08,10,doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-002 | doc_002_safety_rules-chunk-000 | doc_004_pipeline_inspection-chunk-000 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-000 | doc_001_equipment-chunk-001,text | text | text | text | text | text | text | text | text | text,E1 | E2 | E3,What happened in incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,bm25,1,2,1,1,0.5,1.0,1.0,0.5,0.88,1,doc_002_safety_rules-chunk-000,text,E1,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,bm25,3,2,2,1,1.0,1.0,0.6667,1.0,0.88,3,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-001,text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,bm25,5,2,2,1,1.0,1.0,0.4,1.0,0.88,5,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-001 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-003,text | text | text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,bm25,10,2,2,1,1.0,1.0,0.2,1.0,0.88,10,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-001 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-001 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-000 | doc_001_equipment-chunk-001,text | text | text | text | text | text | text | text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,vector,1,2,1,1,0.5,1.0,1.0,0.5,714.31,1,doc_002_safety_rules-chunk-000,text,E1,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,vector,3,2,1,1,0.5,1.0,0.3333,0.5,714.31,3,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-001,text | text | text,E1,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,vector,5,2,2,1,1.0,1.0,0.4,1.0,714.31,5,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,vector,10,2,2,1,1.0,1.0,0.2,1.0,714.31,10,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-001 | doc_001_equipment-chunk-002 | doc_004_pipeline_inspection-chunk-000 | doc_001_equipment-chunk-001,text | text | text | text | text | text | table | text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,graph,1,2,1,1,0.5,1.0,1.0,0.5,776.92,1,doc_002_safety_rules-chunk-000,text,E1,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,graph,3,2,1,1,0.5,1.0,0.3333,0.5,776.92,3,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-001,text | text | text,E1,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,graph,5,2,2,1,1.0,1.0,0.4,1.0,776.92,5,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002,text | text | text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,graph,10,2,2,1,1.0,1.0,0.2,1.0,776.92,10,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-003 | doc_001_equipment-chunk-002 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-001 | doc_001_equipment-chunk-003,text | text | text | text | text | text | text | text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,bm25_vector_rrf,1,2,1,1,0.5,1.0,1.0,0.5,715.25,1,doc_002_safety_rules-chunk-000,text,E1,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,bm25_vector_rrf,3,2,2,1,1.0,1.0,0.6667,1.0,715.25,3,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-002,text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,bm25_vector_rrf,5,2,2,1,1.0,1.0,0.4,1.0,715.25,5,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000,text | text | text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,bm25_vector_rrf,10,2,2,1,1.0,1.0,0.2,1.0,715.25,10,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-001 | doc_004_pipeline_inspection-chunk-001,text | text | text | text | text | text | text | text | text | table,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,bm25_vector_graph_rrf,1,2,1,1,0.5,1.0,1.0,0.5,1492.22,1,doc_002_safety_rules-chunk-000,text,E1,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,bm25_vector_graph_rrf,3,2,2,1,1.0,1.0,0.6667,1.0,1492.22,3,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002,text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,bm25_vector_graph_rrf,5,2,2,1,1.0,1.0,0.4,1.0,1492.22,5,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000,text | text | text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0011,cross_document,hard,text,bm25_vector_graph_rrf,10,2,2,1,1.0,1.0,0.2,1.0,1492.22,10,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-003 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-001 | doc_004_pipeline_inspection-chunk-000 | doc_001_equipment-chunk-002,text | text | text | text | text | text | text | text | text | text,E1 | E2,Which safety device required by Safety-Regulation-42 was verified after IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0012,cross_document,hard,text,bm25,1,2,1,1,0.5,1.0,1.0,0.5,0.82,1,doc_003_incident_report-chunk-002,text,E1,Was Pipeline-7A pressure above the alarm threshold during IR-2024-017 inspection?
